#!,FIELDS,time,rms1
,104.000000,0.017903
,105.000000,0.015439
,106.000000,0.013865
,107.000000,0.013464
,108.000000,0.011618
,109.000000,0.010116
,110.000000,0.012297
,111.000000,0.017040
,112.000000,0.016962
,113.000000,0.009613
,114.000000,0.011170
,115.000000,0.011503
,116.000000,0.014033
,117.000000,0.007221
,118.000000,0.008001
,119.000000,0.012399
,120.000000,0.016297
,121.000000,0.009814
,122.000000,0.010161
,123.000000,0.012790
,124.000000,0.014895
,125.000000,0.014066
,126.000000,0.011121
,127.000000,0.010664
,128.000000,0.008661
,129.000000,0.012695
,130.000000,0.007739
,131.000000,0.008457
,132.000000,0.013527
,133.000000,0.015527
,134.000000,0.016620
,135.000000,0.011842
,136.000000,0.010496
,137.000000,0.008582
,138.000000,0.013495
,139.000000,0.012628
,140.000000,0.012990
,141.000000,0.010515
,142.000000,0.010355
,143.000000,0.012366
,144.000000,0.010998
,145.000000,0.010632
,146.000000,0.012807
,147.000000,0.008663
,148.000000,0.013346
,149.000000,0.012303
,150.000000,0.009330
,151.000000,0.015509
,152.000000,0.016502
,153.000000,0.012918
,154.000000,0.007069
,155.000000,0.020769
,156.000000,0.015899
,157.000000,0.011685
,158.000000,0.015113
,159.000000,0.012937
,160.000000,0.014074
,161.000000,0.019175
,162.000000,0.011648
,163.000000,0.010250
,164.000000,0.013940
,165.000000,0.010842
,166.000000,0.018885
,167.000000,0.018032
,168.000000,0.009935
,169.000000,0.008240
,170.000000,0.015296
,171.000000,0.014581
,172.000000,0.010472
,173.000000,0.010524
,174.000000,0.011441
,175.000000,0.009085
,176.000000,0.012802
,177.000000,0.019501
,178.000000,0.014790
,179.000000,0.012035
,180.000000,0.009095
,181.000000,0.019451
,182.000000,0.008806
,183.000000,0.008799
,184.000000,0.010907
,185.000000,0.009191
,186.000000,0.008324
,187.000000,0.014011
,188.000000,0.013415
,189.000000,0.009654
,190.000000,0.008670
,191.000000,0.014999
,192.000000,0.009255
,193.000000,0.018552
,194.000000,0.009918
,195.000000,0.013810
,196.000000,0.014033
,197.000000,0.011160
,198.000000,0.017666
,199.000000,0.011150
,200.000000,0.015956
,201.000000,0.010080
,202.000000,0.019816
,203.000000,0.013915
,204.000000,0.007545
,205.000000,0.010241
,206.000000,0.016728
,207.000000,0.010838
,208.000000,0.017064
,209.000000,0.015785
,210.000000,0.014285
,211.000000,0.011413
,212.000000,0.017538
,213.000000,0.017143
,214.000000,0.009572
,215.000000,0.012251
,216.000000,0.011380
,217.000000,0.011105
,218.000000,0.012013
,219.000000,0.010943
,220.000000,0.008717
,221.000000,0.014625
,222.000000,0.008751
,223.000000,0.014516
,224.000000,0.012522
,225.000000,0.010716
,226.000000,0.010994
,227.000000,0.013333
,228.000000,0.017311
,229.000000,0.010514
,230.000000,0.009157
,231.000000,0.014364
,232.000000,0.014609
,233.000000,0.008891
,234.000000,0.010913
,235.000000,0.015970
,236.000000,0.008828
,237.000000,0.013871
,238.000000,0.015396
,239.000000,0.020040
,240.000000,0.011880
,241.000000,0.010119
,242.000000,0.010746
,243.000000,0.011123
,244.000000,0.012032
,245.000000,0.011569
,246.000000,0.013605
,247.000000,0.010830
,248.000000,0.013233
,249.000000,0.010904
,250.000000,0.013128
,251.000000,0.017497
,252.000000,0.009272
,253.000000,0.011561
,254.000000,0.012023
,255.000000,0.008855
,256.000000,0.014206
,257.000000,0.010287
,258.000000,0.010211
,259.000000,0.020487
,260.000000,0.013794
,261.000000,0.010478
,262.000000,0.017927
,263.000000,0.009188
,264.000000,0.017972
,265.000000,0.011431
,266.000000,0.010840
,267.000000,0.013164
,268.000000,0.013127
,269.000000,0.012519
,270.000000,0.007918
,271.000000,0.008724
,272.000000,0.022275
,273.000000,0.019023
,274.000000,0.014279
,275.000000,0.008981
,276.000000,0.007108
,277.000000,0.012444
,278.000000,0.010102
,279.000000,0.011763
,280.000000,0.014720
,281.000000,0.018856
,282.000000,0.014720
,283.000000,0.010252
,284.000000,0.010973
,285.000000,0.008732
,286.000000,0.009184
,287.000000,0.012198
,288.000000,0.011324
,289.000000,0.013924
,290.000000,0.012396
,291.000000,0.016444
,292.000000,0.011306
,293.000000,0.013827
,294.000000,0.014726
,295.000000,0.010740
,296.000000,0.010905
,297.000000,0.012218
,298.000000,0.017462
,299.000000,0.017117
,300.000000,0.015590
,301.000000,0.013729
,302.000000,0.011352
,303.000000,0.018169
,304.000000,0.013145
,305.000000,0.012195
,306.000000,0.013158
,307.000000,0.014843
,308.000000,0.012784
,309.000000,0.013349
,310.000000,0.014446
,311.000000,0.008285
,312.000000,0.016240
,313.000000,0.007111
,314.000000,0.011124
,315.000000,0.013208
,316.000000,0.007960
,317.000000,0.009896
,318.000000,0.010196
,319.000000,0.010369
,320.000000,0.013990
,321.000000,0.008801
,322.000000,0.010656
,323.000000,0.012079
,324.000000,0.011490
,325.000000,0.007695
,326.000000,0.014219
,327.000000,0.009733
,328.000000,0.011976
,329.000000,0.015956
,330.000000,0.013243
,331.000000,0.013700
,332.000000,0.014016
,333.000000,0.013067
,334.000000,0.011612
,335.000000,0.011388
,336.000000,0.016183
,337.000000,0.011996
,338.000000,0.015815
,339.000000,0.019619
,340.000000,0.012864
,341.000000,0.014301
,342.000000,0.010906
,343.000000,0.013693
,344.000000,0.017805
,345.000000,0.013381
,346.000000,0.015157
,347.000000,0.013688
,348.000000,0.012921
,349.000000,0.011569
,350.000000,0.011521
,351.000000,0.009406
,352.000000,0.022096
,353.000000,0.013439
,354.000000,0.013299
,355.000000,0.012687
,356.000000,0.009135
,357.000000,0.012413
,358.000000,0.010805
,359.000000,0.009789
,360.000000,0.016095
,361.000000,0.014894
,362.000000,0.018104
,363.000000,0.012557
,364.000000,0.009516
,365.000000,0.015683
,366.000000,0.010168
,367.000000,0.008587
,368.000000,0.009166
,369.000000,0.013438
,370.000000,0.010362
,371.000000,0.013599
,372.000000,0.020334
,373.000000,0.017923
,374.000000,0.016032
,375.000000,0.009960
,376.000000,0.018319
,377.000000,0.011064
,378.000000,0.014996
,379.000000,0.014686
,380.000000,0.009595
,381.000000,0.016480
,382.000000,0.010362
,383.000000,0.015913
,384.000000,0.016492
,385.000000,0.008390
,386.000000,0.009851
,387.000000,0.018482
,388.000000,0.010580
,389.000000,0.014042
,390.000000,0.013062
,391.000000,0.013902
,392.000000,0.009286
,393.000000,0.009979
,394.000000,0.010754
,395.000000,0.013870
,396.000000,0.011588
,397.000000,0.013064
,398.000000,0.012761
,399.000000,0.011908
,400.000000,0.009572
